smiles,singlet-triplet value,oscillator strength,multi-objective value,time (s),abs_diff_vee
NC1=CNC(=O)N1C1=C(O)SC=C1,0.0709663664422679,0.0012164600104279,-0.1234202086569803,11.868717432022097,0.1956030351096761
NC1=CNC(=O)N1C1=CSC=C1O,0.2621290254752049,0.0255835897723758,-0.4519733815322425,12.241028308868408,0.7396859967798232
NC1=CN=C(S1)C1=CC=C(O1)C=C,1.6650047066386544,0.9727797698700588,-1.1700896808984569,12.249370574951172,3.8078741574071695
NC1=CN=C(S1)C1=CC=CC(=O)O1,1.6417909752635804,0.7952036948260561,-1.1673858478600256,12.83635187149048,3.604380517949662
NC1=CN=C(S1)C1=CC=CNC1=O,1.4605397643278883,0.6027084879123723,-1.1585347413730305,13.096088886260986,3.221782993613292
NC1=CN=C(S1)C1=NN(C=C)C=C1,1.4764520833219947,0.7617833142404709,-1.5298146329528053,13.531990766525269,3.768050030515271
NC1=CN=C(S1)C1=C(SC=C1)C=O,1.298525694138552,0.4931947593321318,-1.0184949784015425,13.90757966041565,2.810215431872226
NC1=CN=C(S1)C1=CN=CC=C1N,1.2644725469762346,0.4735146180880827,-1.4399979225736337,14.149181127548218,3.1779850876379507
NC1=CN=C(S1)C1=CN=C(O1)C=C,1.5676687968983831,0.8737992983516115,-1.191033784519269,11.728989839553831,3.632501879769264
NC1=CN=C(S1)C1=CN=C(S1)C=C,1.4186711261440927,0.8513586629411468,-0.8099870253448888,14.194000482559204,3.0800168144301283
NC1=CN=C(S1)C1=CN=CNC1=O,1.4032862410220743,0.5576100970628866,-1.1869442057428583,15.381763696670532,3.147840543827819
NC1=CN=C(S1)C1=NC=CC=C1N,1.2367017810236476,0.5148756855137234,-1.167517176381855,14.935539722442629,2.919094642919226
NC1=CN=C(S1)C1=NC=CC=C1O,1.4243969224197808,0.6710506410608944,-1.4366725497424129,15.167722463607788,3.532120113223088
NC1=CN=C(S1)C1=NC(C=C)=CN1,1.4621041365311838,0.7681780173168362,-1.3792242147185263,13.07504153251648,3.6095063685665454
NC1=CN=C(S1)C1=NC=C(O1)C=C,1.5951903671150496,1.1858979200467514,-1.0051311924310506,12.724697351455688,3.786219479592852
NC1=CN=C(S1)C1=NC(C=C)=CO1,1.6234934173134117,0.8313724085059664,-1.5829539212556707,13.334231615066528,4.037819747075049
NC1=CN=C(S1)C1=NC=C(S1)C=C,1.5076233791379765,1.0456385271799138,-0.7757536357209229,15.854389667510986,3.329015542038813
NC1=CN=C(S1)C1=NC=CC(=O)O1,1.505896404145739,0.7635026503429133,-1.2621957978238871,12.3447265625,3.53159485231254
NC1=CN=C(S1)C1=NC=CN1C=C,1.4473046717234004,0.6412183733698387,-1.4394222446545284,13.977950811386108,3.527945289747767
NC1=CN=C(S1)C1=NN=C(O1)C=C,1.53551591642966,0.9351707974364803,-1.244702086882532,12.294748067855837,3.715388800748672
NC1=CN=C(S1)C1=NN=C(S1)C=C,1.3539235611879867,0.8034380205382792,-0.8730116741023382,14.111778020858765,3.0303732558286045
NC1=CN=C(S1)C1=C(C=O)C=NS1,0.5844199930768377,0.1301436289514201,-0.6858555913248248,12.45738434791565,1.4004192133530826
NC1=CN=C(S1)N1C=CC(N)=C1O,0.0638229229992135,6.106495061257955e-05,-0.8149417119258633,11.420467853546144,0.8788256998756894
NC1=CN=C(S1)N1C=C(C=O)C=N1,1.235964662835085,0.4900664461328131,-1.4406392480897252,13.388489484786987,3.166670357057624
NC1=CN=C(S1)N1C(N)=CC=C1O,0.0919049308201762,5.858009853057885e-05,-1.2210067939633664,10.49860405921936,1.3129703048820731
NC1=CN=C(S1)N1C(O)=CC=C1O,0.0520812067486442,6.877286849822703e-06,-1.059799776280228,10.46369481086731,1.111887860315722
NC1=CN=C(S1)N1N=CC=C1C=C,1.182621982116701,0.4301367920841433,-1.3865878680547334,12.349005222320557,2.9993466422555777
NC1=CNC(=S)N2C(=O)C=NC=C12,0.1462216243915945,1.3299507154785428e-05,-1.5354618216561544,12.149087905883787,1.681696745554904
NC1=CNC2=C1C=NC1=CSN=C21,0.7460073465247752,0.2012957215409298,-0.5580436403447802,10.60880208015442,1.5053467084104852
NC1=CNC2=C1N=C1C=C(O)SN21,0.1051245330083472,5.8306827048249297e-05,-0.6581200182427366,10.782406568527222,0.763302858078132
NC1=CNC2=C1N=C1SC=C(O)N21,0.1645143183769306,3.856887694282531e-05,-0.5599805350927829,11.75954270362854,0.7245334223466564
NC1=CNC2=C1N=C1SC(O)=CN21,0.0815731509599886,3.15469159650288e-05,-0.1647453641736572,10.58894157409668,0.2463500620496108
NC1=CNC2=C1N=C1SNC(O)=C21,0.129378234695447,4.350378469700816e-05,-1.1211890285209023,9.85508131980896,1.2506107670010465
NC1=CNC2=C1N=CC1=CSN=C21,0.5605808361908062,0.1292909437472237,-0.7041801519044512,11.03501796722412,1.394051931842481
NC1=CNC2=C1NC1=C2OC(=O)S1,0.1739782387351969,5.484843902696149e-06,-0.3020307229461537,12.131279468536375,0.4760144465252532
NC1=CNC2=C1NC1=C2SC(=O)S1,0.1265246037655267,1.5832765498528295e-05,-0.3658456026245945,11.511487245559692,0.4923860391556197
NC1=CNC2=C1OC1=C2SC(=O)S1,0.1262827048808161,3.25844734572905e-05,-0.1999618150221133,11.357601165771484,0.3262771043763867
NC1=CNC2=C1NC1=C2C=C(O)S1,0.1613486686262528,1.9367119847677658e-06,-0.3978202986447485,11.842381954193115,0.5591709039829861
NC1=CNC2=NC3=C(C=C(O)S3)N12,0.1603175293613938,5.466641146506913e-06,-0.260173713547858,12.180615186691284,0.4204967095503983
NC1=CNC2=C1C1=C(O)NSC1=N2,0.1354896897799187,0.0003005506415524,-0.9504747844137376,12.490501642227173,1.0862650248352086
NC1=CNC2=C1C1=C(N2)SC(=O)S1,0.1559072790215614,0.000143933108643,-0.2702074778642702,12.275319337844849,0.4262586899944746
NC1=CNC2=C1C1=C(O2)SC(=O)S1,0.1727792654266613,0.0001134124924195,-0.2899032928066263,11.9075927734375,0.4627959707257071
NC1=CNC2=C1C1=C(NC=C1O)S2,0.1672161156250888,0.0001408389663986,-0.654468301516451,11.181360006332396,0.8218252561079384
NC1=CNC2=C1C(=CS2)C(=O)C=C,0.2110459857929496,0.0239972626971391,-1.5422521432533267,12.075692653656006,1.7772953917434156
NC1=CNC2=C1C(OC=O)=C(O)S2,0.2445289537339112,0.0189842274737751,-0.3166183625230062,12.202239751815796,0.5801315437306925
NC1=CNC(=C1)C1=CC=C(S1)C=C,1.357021809485579,0.6023858973713769,-0.9438848462266562,15.75870394706726,2.903292553083612
NC1=CNC=C1C1=NSC(C=C)=C1,0.1451841591162916,0.0067355355028745,-0.6052089628670341,12.405869483947754,0.7571286574862002
NC1=CNC(=C1)C1=CN=C(S1)C=C,1.162665570502694,0.4640703796679173,-0.7150566822142188,13.067287683486938,2.34179263238483
NC1=CNC=C1C1=C(SN=C1)C=O,0.1570251213918783,0.0059411948972103,-0.8597079560334087,11.453537940979004,1.0226742723224973
NC1=CNC(=C1)C1=CSC=C1C=O,0.2907085245086851,0.0301876665521994,-1.3811516146603238,11.660955905914308,1.7020478057212085
NC1=CNC=C1C1=CSC=C1C=O,0.0318341827903476,0.00025080044301,-0.4599540064336271,11.954477071762083,0.4920389896669847
NC1=CNC=C1C1=CSC(C=O)=N1,0.0742870153708739,0.0007905975386293,-1.3860784968075572,11.106613636016846,1.4611561097170604
NC1=CNC=C1C1=CSN=C1C=O,0.0216675232370859,0.0003013880992336,-0.6317189033063845,11.589009761810305,0.653687814642704
NC1=CNC(=C1)C1=NC=C(S1)C=C,1.2967540759295093,0.5512333340255555,-0.9298064967066192,13.988616704940796,2.777793906661684
NC1=CNC(=C1)C1=C(O)SC(N)=N1,0.1487273044302268,2.4622587925373185e-06,-0.8198793906854228,12.189758062362673,0.968609157374442
NC1=CNC=C1C1=C(SC=N1)C=O,0.295137030167079,0.0305773167938276,-1.0233520085193657,12.34418249130249,1.3490663554802724
NC1=CNC(=C1)C1=NN=C(S1)C=C,1.0661708132892636,0.3958906553306523,-0.7051971799846377,12.494293689727783,2.167258648604553
NC1=CNC(=C1)C1=NN=C(S1)C=O,0.9591537031564088,0.2990772972774309,-0.889572734020194,12.924012422561646,2.1478037344540337
NC1=CNC=C1C1=NSC=C1C=C,0.1576474692941234,0.0028826438038501,-0.4029630407120269,13.414134979248049,0.5634931538100003
NC1=CNC=C1C1=NSC(C=C)=N1,0.0961187293930274,0.0032861096516624,-1.0073111464075537,12.123965978622437,1.1067159854522437
NC1=CNC=C1C1=NSC(C=O)=N1,0.0664605249750129,0.0021542437720975,-1.4786994064496026,11.62390160560608,1.5473141751967132
NC1=CNC(=C1)C1=C(O)SC(=O)O1,0.1361818034567417,2.797496785878188e-06,-0.6100845996560434,10.643794059753418,0.746269200609571
NC1=CNC(=C1)C1=C(N)SC(=O)S1,0.1164837967815777,0.0002313352853094,-0.6452548988802878,14.323671102523804,0.7619700309471749
NC1=CNC=C1C1=C(N)SC(=O)S1,0.1575899054659029,0.0030345557768544,-0.1725478677633758,14.860361099243164,0.3331723290061331
NC1=CNC(=C1)C1=C(O)SC(=O)S1,0.0943999970427271,2.390032087958273e-05,-0.893245339173293,11.626798152923584,0.9876692365368996
NC1=CNC=C1C1=C(O)SC(=O)S1,0.1588145476413602,0.0017258382264663,-0.6025332410327314,12.251400232315063,0.7630736269005579
NC1=CNC=C1C(=C)C1=NSC=N1,0.1427295034626472,0.0004633246410966,-0.6417016953891873,11.32679295539856,0.7848945234929311
NC1=CN(C(=O)S1)C1=CC(N)=CN1,0.0930723062994709,0.0001445623058281,-0.1008991096573456,12.73388695716858,0.1941159782626446
NC1=CNC=C1NC1=CC=C(O)S1,0.1575183126553163,0.0001371594797101,-0.5401900444792493,12.71509861946106,0.6978455166142757
NC1=CNC=C1NC1=COC(=O)S1,0.1162225121030546,0.0009724773709708,-0.2977839091086375,12.85290551185608,0.4149788985826629
NC1=CNC=C1NC1=CSC(=O)S1,0.1528094317400263,0.0005744774500117,-0.2156853944838538,14.234227895736694,0.3690693036738918
NC1=CNC=C1NC1=NC=C(O)S1,0.143933475515384,5.498371952481062e-05,-0.2690189729727349,12.763273239135742,0.4130074322076437
NC1=CNC=C1OC1=NSC=C1N,0.2779259637241069,0.0241854182607091,-0.5449976650822868,12.788376808166504,0.8471090470671028
NC1=CNC(=N1)C1=CC=C(S1)C=C,1.3594530718131042,0.6422200189959978,-0.9495308529106395,13.524182796478271,2.951203943719741
NC1=CNC(=N1)C1=CC=C(S1)C=O,1.2679986409489483,0.5316794520210035,-0.8038581420501709,13.291907787322998,2.6035362350201225
NC1=CNC(=N1)C1=CN=C(S1)C=C,1.1919797360177404,0.5093749543278933,-0.7658105483943137,13.072080612182615,2.4671652387399474
NC1=CNC(=N1)C1=CN=C(S1)C=O,1.1224793830148616,0.4539961603558234,-0.7702346425562557,13.61408305168152,2.346710185926941
NC1=CNC(=N1)C1=CSC=C1C=O,0.2901282769640612,0.0348342683092963,-1.2769033599700064,12.371268272399902,1.601865905243364
NC1=CNC(=N1)C1=NC=C(S1)C=C,1.340066768607438,0.6534529943372346,-0.8817310861030448,12.349024295806885,2.8752508490477173
NC1=CNC(=N1)C1=NC=C(S1)C=O,1.2063435513250205,0.4294857165327207,-0.8208622149638097,13.286942720413208,2.456691482821551
NC1=C(N2C=CSC2=O)C(N)=CN1,0.0876966006717157,0.0050302887197285,-0.3669476667543155,13.28289532661438,0.4596745561457597
NC1=C(OC2=NSC=C2)C(N)=CN1,0.0718225380704282,0.0056182763906732,-0.583289127061083,12.38143801689148,0.6607299415221844
NC1=C(OC2=CSN=C2)C(N)=CN1,0.1458336539825375,0.003942730841094,-0.2827413587194428,13.048603534698486,0.4325177435430742
NC1=C(OC2=NC=CS2)C(N)=CN1,0.1334984894441966,0.0124061307351869,-0.1792944301625004,11.685704708099363,0.3251990503418839
NC1=CC=C(NC2=CC(N)=CN2)S1,0.1407827517960562,0.0003944770618408,-0.640412166669716,14.004335641860962,0.7815893955276131
NC1=CNC(NC2=CC=C(O)S2)=N1,0.1140179052380991,0.0002265966306434,-0.6171731183021177,11.812525033950806,0.7314176201708602
NC1=CNC(NC2=NSC(O)=C2)=C1,0.127019204106078,0.0006560807142276,-0.3877719055285661,11.24719500541687,0.5154471903488718
NC1=CNC(NC2=NSC=C2)=C1O,0.5926107463451218,0.1452933000250335,-0.569908947274468,14.42385745048523,1.3078129936446232
NC1=CNC(NC2=CNC(=O)S2)=C1,0.0493308636313467,4.662343676742703e-06,-0.3693516922599113,12.553882360458374,0.4186872182349347
NC1=CNC(NC2=CNC(=O)S2)=C1,0.0903018243050306,0.0012527246323045,-0.2256836952066339,12.309425115585327,0.317238244143969
NC1=CNC(NC2=COC(=O)S2)=C1,0.0367044065268342,5.563213812440384e-06,-0.5158799425531021,12.545905590057371,0.5525899122937487
NC1=CNC(NC2=CSC(O)=C2)=C1,0.1491317340252034,5.43223832493449e-05,-0.1961374558948612,12.698163747787476,0.345323512303314
NC1=CNC(NC2=CSC(=O)S2)=C1,0.0880511559510623,0.000147661865808,-0.3310837094062347,13.182625532150269,0.419282527223105
NC1=CNC(NC2=NC=C(O)S2)=C1,0.0840610990165529,4.399759546832216e-05,-0.7145412021578269,11.65585231781006,0.7986462987698482
NC1=CNC(NC2=NSC=C2O)=C1,0.6903765908390778,0.2036345045603659,-0.5452865157448313,11.379380941390991,1.4392976111442748
NC1=CNC(O)=C1C1=CSC(=O)S1,0.1106210060652226,0.0001549223965699,-0.1785100997263949,13.034361839294434,0.2892860281881874
NC1=CNC(O)=C1C1=C(N)SC=N1,0.133200787830872,0.0057682742497262,-0.8199172486346882,12.215519666671751,0.9588863107152864
NC1=CNC(O)=C1N1C=CSC1=O,0.0342462602248172,0.0021363889388982,-0.1109744220529992,12.809707403182983,0.1473570712167146
NC1=CNC(O)=C1OC1=NSC=C1,0.0705724053534875,0.0032398642068904,-0.1835128839445856,12.126379251480104,0.2573251535049634
NC1=CNC(O)=C1OC1=CSN=C1,0.1786885198837993,0.003480339313117,-0.5176004228412204,12.28284764289856,0.6997692820381367
NC1=CNC(OC2=CC=C(O)S2)=N1,0.1056886196399058,3.0507487339055e-05,-0.3981947333157948,11.118110418319702,0.5039138604430397
NC1=CC(OC2=CC(N)=CN2)=NS1,0.0483630091510134,0.0005583563287887,-0.1292438140216603,11.738582611083984,0.1781651795014624
NC1=CNC(OC2=NSC(O)=C2)=C1,0.0484697434666641,4.012202875653324e-06,-0.281107193769175,11.256168603897097,0.3295809494387147
NC1=CNC(OC2=CSC=C2)=C1O,0.2584947636017309,0.0332378266145265,-0.3968761221302259,11.368590593338013,0.6886087123464832
NC1=CNC(OC2=C(N)SC=C2)=C1,0.2242258027316457,0.0228877239478253,-0.2924671664908358,12.00621771812439,0.5395806931703069
NC1=CNC(OC2=NSC=C2)=C1N,0.3172042859176538,0.048830588042572,-0.5280718433716198,11.28479290008545,0.8941067173318457
NC1=CNC(OC2=NSC=C2)=C1O,0.3631709225334352,0.0672271864690091,-0.4072274880303478,10.525018453598022,0.8376255970327922
NC1=CNC(OC2=CSN=C2)=C1O,0.1918482772122329,0.0224295068132018,-0.4611759535276523,10.592322826385498,0.675453737553087
NC1=CNC(OC2=COC(=O)S2)=C1,0.0790921752592743,0.0003761953785202,-0.4333990098658938,11.897130250930786,0.5128673805036883
NC1=CNC(OC2=CSC(=O)S2)=C1,0.0524980887321175,2.552713561416513e-05,-0.0683501598562169,13.227631092071531,0.1208737757239485
NC1=CNC(OC2=CSN=C2N)=C1,0.4116455219785164,0.0655128618139352,-0.9001829411395793,13.224799156188965,1.3773413249320308
NC1=CNC(OC2=NC(N)=CS2)=C1,0.6924124235835261,0.1864664392333821,-0.950243722363749,11.979142665863035,1.8291225851806567
NC1=CNC(OC2=NSC=C2N)=C1,0.4894169952994973,0.1428346638047869,-0.5502789621263128,12.539421558380129,1.1825306212305968
NC1=CNC(OC2=NSC=C2O)=C1,0.4663224206201399,0.1268322446310577,-0.5600228245304792,10.861873865127563,1.153177489781677
NC1=CNC(OC2=C(N)C=CS2)=N1,0.3618991247573055,0.0602118601136277,-0.5665005154264872,11.798097133636476,0.9886115002974204
NC1=CNC(=O)N1C1=CSC=C1O,0.2483116976296764,0.0239628897603303,-0.4128176297302759,12.219176530838013,0.6850922171202827
NC1=C2C3=C(N)C=NN3C2=C(O)S1,0.1581666486724833,0.0002666868020276,-0.55627757998497,10.92285704612732,0.7147109154594808
NC1=C2NC3=C(SC(O)=C3)N2N=C1,0.1459342951720419,2.29939694985296e-05,-0.2973590778578968,12.100422620773315,0.4433163669994371
O=CC1=CC=C(NC2=CC=CN2)S1,1.2044447719438525,0.5846712409777499,-0.8439051935167554,13.342799186706545,2.633021206438358
O=CC1=CC=C(NC2=CC=CS2)N1,1.4096774075531266,0.7988953902596463,-1.4083360623925958,13.267971754074097,3.6169088602053687
O=CC1=CC=C(NC2=NSC=C2)S1,1.4525845029334097,0.6793541770016243,-1.4904819962092877,12.202945709228516,3.622420676144322
O=CC1=CC=C(NC2=NC=CN2)S1,1.3338864207838412,0.6289609335345379,-1.1632294577909903,11.68953275680542,3.1260768121093694
O=CC1=CC=C(NC2=NC=CS2)N1,1.4421080604251495,0.8766311131122243,-1.5052345439099772,11.310895681381226,3.823973717447351
O=CC1=C2N(SC3=C2C=NO3)C=C1,0.1699067615014482,3.757085793444883e-09,-0.2577320728690049,11.635910272598268,0.4276388381275389
O=CC1=C(NC2=CC=CS2)NC=C1,1.2126746414946394,0.5435005188593197,-1.3310277810928477,12.592120885849,3.087202941446807
O=CC1=C(NC2=NC=CS2)NC=C1,1.2020028863939825,0.5610452822426679,-1.3880167890121906,11.767043590545654,3.151064957648841
O=CC1=CC=NN=C2SC=CN2N1,0.1330350332630177,0.000192390874253,-1.4351187791310185,13.236721754074097,1.568346203268289
O=CC1=C(NC2=NC=CS2)OC=C1,1.2945863229340162,0.5886118191448858,-1.4761612533305035,11.974972486495972,3.3593593954094056
O=CC1=CC(OC2=CC=CN2)=NS1,0.3925850446078716,0.0792289870549183,-1.171531187252901,10.62775707244873,1.643345218915691
O=CC1=CC(OC2=CC=CS2)=NO1,0.3352575790555754,0.0383028077538954,-0.3526886604515182,11.815298557281494,0.726249047260989
O=CC1=CC(OC2=NC=CN2)=NS1,0.3879242629786494,0.0755813912562672,-0.8629334765873609,11.022406339645386,1.3264391308222776
O=CC1=C(NC2=CC=CN2)SC=C1,1.249925399382307,0.4320022636303242,-1.178393567937252,14.46934986114502,2.8603212309498827
O=CC1=C(NC2=NC=CS2)SC=C1,1.246295725244548,0.4688878975065039,-1.23873111672056,11.484405994415283,2.953914739471612
O=CC1=C(OC2=NC=CN2)SC=C1,0.4279707430016084,0.0583143784926401,-0.5369543471332396,11.490253210067747,1.0232394686274882
O=C(N1C=CNC1=O)C1=NSC=C1,0.5176363904575045,0.0736588331201672,-0.4540849897261674,10.628749370574951,1.0453802133038392
O=CC1=CN(C(=O)N1)C1=CC=CS1,1.2910432664601703,0.490343562760853,-1.3620452175735065,11.398480653762816,3.14343204679453
O=CC1=CN=C(N=C1)C1=NSC=N1,0.1762372254058677,1.2977284598788327e-05,-0.2626943474581608,9.49684190750122,0.4389445501486273
O=C(C1=NN=CS1)C1=CN=CN=C1,0.1616014319657233,0.0041799749458418,-0.2818126068352062,10.56212878227234,0.4475940137467713
O=CC1=CN=C(NC2=CC=CN2)S1,1.1304063285177048,0.5694107973849715,-0.9189305144115048,11.758436918258669,2.6187476403141807
O=CC1=CN=C(NC2=CC=CS2)S1,1.1131625030026917,0.5997592842130599,-0.9860083630515346,13.4280743598938,2.6989301502672864
O=CC1=CN=C(NC2=CSC=C2)S1,1.1772296051150115,0.4760632363716252,-1.3805125031355292,13.067179203033447,3.033805344622166
O=CC1=CN=C(NC2=NSC=C2)S1,1.4008428890855562,0.7383223005021764,-1.5652461517864686,12.204806089401243,3.704411341374201
O=CC1=CN=C(NC2=CN=CS2)N1,1.1980856010623708,0.4626299944692784,-1.5679417741146386,10.614423990249634,3.228657369646288
O=CC1=CN=C(NC2=CSN=C2)S1,1.349574143828793,0.7448457261023029,-1.539751100681816,12.101425886154177,3.634170970612912
O=CC1=CN=C(OC2=CC=CN2)S1,0.7160217102878859,0.3210715943257263,-0.4158603922909809,11.351898670196531,1.452953696904593
O=CC1=CN=C(S1)C1=CSC(=O)N1,1.2261770229210054,0.3848142492564066,-0.9054968328590056,11.03622341156006,2.5164881050364176
O=CC1=CNC=C1NC1=NSC=C1,0.6297439519235333,0.1550280705500091,-0.7063333891033636,11.350635766983032,1.491105411576906
O=CC1=CNC=C1NC1=NC=CS1,0.5506400865429293,0.1473267659532967,-0.5897411604648851,11.894999504089355,1.287708012961111
O=CC1=CNC=C1NC1=NN=CS1,0.5771197720878987,0.149627392171997,-0.7521629840920221,15.43863010406494,1.4789101483519178
O=CC1=CNN=C1NC1=CC=CS1,0.5424727595291454,0.120257674638021,-0.4522027428693653,12.687121629714966,1.1149331770365318
O=CC1=CNN=C1NC1=CN=CS1,0.6065547654682533,0.1383590529003885,-0.5832328705606845,11.454763174057009,1.3281466889293263
O=CC1=CNN=C1NC1=NC=CS1,0.5534135979366117,0.1320330444918002,-0.6467536057193916,12.01034426689148,1.3322002481478037
O=CC1=C(OC2=NC=CO2)SN=C1,0.4440379978829902,0.0552004831481805,-0.4471688379586707,10.823333501815796,0.9464073189898414
O=CC1=COC2=C3C=NN=C3SN12,0.1755572094729913,0.0042690604871425,-0.995425563795541,9.918837785720823,1.1752518337556748
O=CC1=COC2=C3SC=CC3=CN12,0.415158234001348,0.0833562982479741,-0.8316658540696364,10.888719081878662,1.3301803863189583
O=CC1=COC2=C3SC=NC3=CN12,0.4897819580534519,0.0805130054148334,-0.6867178069112224,9.917495965957642,1.2570127703795078
O=CC1=COC2=C3C=CSC3=CN12,0.4515691563491875,0.0779260448238993,-0.9461471922546846,10.26099443435669,1.4756423934277711
O=CC1=COC2=C3N=CSC3=CN12,0.5242109917074105,0.0894421303653418,-0.8444308264474997,10.395782947540283,1.458083948520252
O=CC1=COC2=C3C=CSC3=NN12,0.3999566737455908,0.0595818582618462,-0.5188674408129772,10.367297410964966,0.9784059728204142
O=CC1=COC2=C3C=NSC3=NN12,0.4241990772251083,0.049189442886393,-0.4000299616837672,9.931151628494264,0.8734184817952686
O=CC1=COC2=NC3=C(SC=C3)N12,0.4860217028314606,0.0762537749213927,-0.5923251968696235,10.021126985549929,1.1546006746224768
O=CC1=COC2=NC3=C(SC=N3)N12,0.4863101021573777,0.0753754202153268,-0.42551550589671,9.27689814567566,0.9872010282694144
O=CC1=COC2=NC3=C(N=CS3)N12,0.4936166555481955,0.0718795831189682,-0.442303592707706,9.748605728149414,1.0077998313748695
O=CC1=COC=C1NC1=CC=CS1,0.3495433743028169,0.0710000353828315,-0.8063331031558398,13.768428802490234,1.2268765128414882
O=CC1=COC=C1NC1=CSC=C1,0.4179494796030556,0.0745444158589115,-0.7904704682800175,12.770682334899902,1.2829643637419843
O=CC1=COC=C1NC1=NSC=C1,0.4504847768077917,0.0788603909909092,-0.4896494914032638,13.19666600227356,1.0189946592019647
O=CC1=COC=C1NC1=CN=CS1,0.4004324979884397,0.0817324662493512,-0.7061977319617134,14.53946566581726,1.1883626961995044
O=CC1=COC=C1NC1=CSN=C1,0.4576202710344135,0.0767996764832992,-0.6823012836022404,14.17929720878601,1.2167212311199531
O=CC1=COC=C1NC1=CSC=N1,0.4318090163186125,0.0752466043162186,-0.4824864949543538,13.20795440673828,0.9895421155891848
O=CC1=COC=C1NC1=NC=CS1,0.4042423772655428,0.0810940048271374,-0.4230309830024918,11.342091083526611,0.908367365095172
O=CC1=COC=C1NC1=NN=CS1,0.4969542292627826,0.0867673178108774,-0.5613333235722415,11.053805589675903,1.1450548706459016
O=CC1=CON=C1NC1=CC=CS1,0.2904846482551591,0.0493535901487642,-0.6975220314100146,11.357487440109251,1.037360269813938
O=CC1=CON=C1NC1=CSC=C1,0.2999253792036946,0.0452328036907862,-0.4242949519181956,11.196075677871704,0.7694531348126764
O=CC1=CON=C1NC1=NSC=C1,0.3517581343462463,0.0689844821849259,-0.4878723783787137,11.303350448608398,0.908614994909886
O=CC1=CON=C1NC1=CN=CS1,0.3012423799216495,0.0479301707388972,-0.358032765637907,11.462949514389038,0.7072053162984536
O=CC1=CON=C1NC1=CSN=C1,0.3461437675911134,0.0538526021529249,-0.3623027921840135,11.63979721069336,0.7622991619280518
O=CC1=CON=C1NC1=CSC=N1,0.3551003907679151,0.0612762710168085,-0.3860725254572678,11.06242847442627,0.8024491872419914
O=CC1=CON=C1NC1=NC=CS1,0.2880149963125591,0.0580285855412991,-0.2556532283235966,11.34686040878296,0.6016968101774548
O=CC1=CSC2=C1C=C1SC=CN21,0.4300744642196723,0.0492784135870284,-0.3906698965466598,11.466611623764038,0.8700227743533605
O=CC1=CSC2=NN=COC=CN12,0.0711788229933567,0.0012912063428755,-1.9944302344485425,10.092552661895752,2.0669002637847744
O=CC1=CSC=C1C1=CNC(=O)N1,0.225229620878663,0.0196941064841378,-1.319732019151205,10.75235891342163,1.564655746514006
O=CC1=CSC=C1C1=CNC(=O)S1,0.3523168695690906,0.0272939453529986,-0.3533578683605742,12.971094608306885,0.7329686832826634
O=CC1=CSC=C1C1=COC(=O)N1,0.246824013155281,0.0166567769535534,-0.3814934165903556,11.587002515792848,0.64497420669919
O=CC1=CSC=C1C1=CSC(=O)N1,0.2597049087795038,0.016289385513996,-0.4362309310626451,12.86512804031372,0.7122252253561449
O=CC1=CSC=C1N1C=CNC1=O,0.2159997440102761,0.0146734146137315,-0.477156118803704,11.765353202819824,0.7078292774277116
O=CC1=CSC=C1OC1=CC=CN1,0.1470945115123738,0.0069782377497297,-0.3849227544727234,11.858531713485718,0.538995503734827
O=CC1=CSC=C1OC1=CC=CO1,0.2429530464718259,0.0058770792047515,-0.272555738790269,11.455835580825806,0.5213858644668463
O=CC1=CSC=C1OC1=CNC=C1,0.2903381552274595,0.0141796561734365,-0.3404674641928132,11.770472049713137,0.6449852755937092
O=CC1=CSC=C1OC1=CC=NS1,0.1900896104429454,0.0036806560168068,-0.2125134336858915,12.898767232894896,0.4062837001456437
O=CC1=CSC=C1OC1=NC=CN1,0.0942003957848656,0.0029320341660394,-0.3416642493124422,11.862903594970703,0.4387966792633472
O=CC1=CSN=C1N1C=CNC1=O,0.2046068646601173,0.0139575886732782,-0.3238882154332317,11.51285982131958,0.5424526687666272
O=CC1=CSN=C1OC1=CC=CN1,0.2248566911440033,0.015167039453989,-0.4748425802689622,12.399149417877195,0.7148663108669545
O=CC1=CSN=C1OC1=CC=CO1,0.2657575022944116,0.0173067198092145,-0.2687896811440983,10.358826875686646,0.5518539032477243
O=CC1=CSN=C1OC1=CNC=C1,0.3130204680405315,0.0169964038531511,-0.3688017509412153,12.0134699344635,0.698818622834898
O=CC1=CSN=C1OC1=NC=CN1,0.2243342123298108,0.0159813946933327,-0.4011709423602458,11.698055505752563,0.6414865493833893
O=CC1=NC=C(NC2=CC=CN2)S1,1.1037560311442118,0.5059585960294658,-0.6820031479654941,13.146942615509031,2.291717775139172
O=CC1=NC=C(NC2=CC=CO2)S1,1.2341162678861148,0.5806043038569997,-0.9283141141145816,11.065749168395996,2.743034685857696
O=CC1=NC=C(NC2=CC=CS2)O1,1.1979065900542172,0.4966062841573687,-1.1027324817348982,11.389423131942747,2.797245355946484
O=CC1=NC=C(NC2=CC=CS2)S1,1.231191215799829,0.632710187616587,-0.8433557122030049,11.51128625869751,2.707257115619421
O=CC1=NC=C(NC2=NC=CN2)S1,1.1771950824148418,0.4874845789457852,-1.0520214191534265,11.050905704498293,2.7167010805140537
