smiles,singlet-triplet value,oscillator strength,abs_diff_vee
NC1=C(NCCNc2sc(=O)sc2O)C(N)N1,0.0364241658243584,0.0002439432086437,1.163840382243255
NOC(S)=C(N)C=c1ncoc1=CNC1NCN1,1.4223191482561348,0.1538348332673618,3.1697133706222527
C=[SH](=CCCC)COCOOC[SH]=CNCNC,-10000.0,-10000.0,10000.0
C=CC=Cc1nc(NCN=C)c(C=CN)[nH]1,1.4310533810396835,0.8563794826348341,3.117729053230536
ON1C=CCC1OCOC=CC=C1C2C=NC1CC2,1.413329693857599,0.0270232852058158,4.197396131049516
NCN[SH]=c1c2csn12,0.0928687766798823,0.0006803205580275,1.2702003303124272
Nc1nc(=O)c(C(=O)CCNC=S)c[nH]1,0.0072774579610221,9.078381305684768e-05,0.9367698236310893
Nc1nc2cc3c(Cc4csnc4O)csn3c2o1,0.2160697362952581,0.0003333404275929,0.6637519765604151
OCC=C(CO)OONCc1[nH]c2scnc2c1O,0.8184975238495928,0.0023415756195755,2.881764071008657
COC1=CN1CCC=CC=CC=CC=C[SH]=NS,0.64320948360638,0.0003471668065081,2.163791776110857
c1coc(Cc2cnco2)c1,1.3051660832000564,0.0167200853482033,4.754221364532401
COON(O)c1ncc(OCCNCCc2cnsc2)s1,-10000.0,-10000.0,10000.0
C=NOCC=C1C(C=CSO)C1CC(C)N=C=O,0.6198961305409054,0.0014317777066731,2.0323070557838108
C=CONC=CN=Cc1n[nH]c2sc(N)nc12,1.4297138289280895,0.0003173932872428,3.3958566223989
c1sc2[nH]c3cc2c1[nH][nH][nH]3,1.4732520827168196,5.7843754625744656e-06,3.727984944827868
O=C(C=Cc1nnco1)NO,0.9530164831195678,0.0359471620356063,2.179199163259231
CNC=CCn1c(NCN(N)C=O)c[nH]c1=O,0.2290376661943534,0.0159816689850033,1.1918197893454012
C=C=C(CN)OSC=C(N=CONC)C(N)CNN,0.2818484404624324,0.0033769327547908,0.696436396077817
C=NCOCOCSN=CCNC=C(C)OON=NC=CS,1.0950231979246785,0.0114111385145051,4.006316015407525
CNC=C=[SH]NCOOCOOCCC=NC=CC=O,0.5519784389763736,0.0008366676223244,3.4106877924568404
Nc1[nH]cc(N=O)c1NC=Nc1cn(S)s1,0.8570420947775678,0.000848890142974,3.090681723331464
O=c1[nH]c2[nH]c3c(c2s1)NCN=C3,1.4443876096656214,0.0050129631587287,3.1609914902919822
CC(C=C(N)C=COC=CNC=O)Oc1cocn1,1.297454762028929,0.0099356935853887,3.430938966188835
Nc1cn2c(NNc3ccc(O)n3OO)cnc2s1,0.2408420392878802,0.004088600037835,0.7389886031138955
C=CSOC1OC=CN=CN=C1CC=[SH]CCNO,0.1693859722550408,0.0084009295471412,1.5675828749312208
C1=NOOC2OC=COC=COOCCCCCNCC=12,-10000.0,-10000.0,10000.0
CSCCN(N=N)NN(N)c1cncc(O)c1CSC,1.0450628301101794,0.0037573211587307,2.7101837855679705
C=C=CCCNC=S=CC=CN1OCC1(N)CC=C,0.9936361648529108,0.0636979897771317,3.3721816643924356
Nc1nc2c3c([nH]c2s1)=C(O)N=C=3,-10000.0,-10000.0,10000.0
C=C(CCCCOC#CNC=CC[SH]=NN)NC=N,0.2661033987468983,0.0073535213024979,0.6196217362804693
O=c1[nH]c2[nH]c3c(c2s1)NNC=C3,1.0850955369441753,0.0545782375071611,2.1763282989011636
NN=Nc1nc2c([nH]c3c(N)coc32)s1,1.0915106620064758,0.1849565400640528,2.434916518663632
C=CC=CC=CNc1nc(OC(=C)N=CC)co1,1.5596260954516548,0.0234383705059396,3.7588404603818564
NC=Nc1c(SN)[nH]c2c(O)[nH]cc12,1.117947757266799,0.1003386358843889,2.531119074580599
NSNCCCC=NSC=NNc1c[nH]c2sccc12,0.5463074755037476,0.0820058802486891,1.186688914119432
NC(=CN=CC=CC=CSC=C1CC1N)C1CN1,1.7178507484828844,1.5803019081532703,3.476481520240246
Nn1ccnconc1,0.8037486385874764,0.0265311793205676,1.9123141840980185
C#[SH](C=NC=NON=N)N=CC(=N)C=O,0.1724087640259795,0.0025858916374686,2.182572248016764
C=CC(C)OC(=C)NN=Cn1cccc1C=NCN,0.4548968959222867,0.0125280243241273,0.9275029735815602
C#Cn1cc2[nH][nH]n1[nH]o[nH]o2,1.241971082376924,0.0017326965628285,4.224253840425213
N=Cc1c[nH]c2sc(=O)n3c(c1)sc23,-10000.0,-10000.0,10000.0
C=CCC=CN=CC(C)(C=CSN=C)OSC=CC,0.5469290747660325,0.0216971497811453,1.51798023230246
NOC=NN=CC=CCONc1cc2c(O)csn2c1,0.020947091564095,0.0002159597188726,0.6438231035295753
CC1=S(OCC=C=CNCN(C)C=CC=CN)C1,0.1407672693229335,0.0011859900897887,2.9052759435468087
CCOOCC(C=C(N)SCO)CCCC=[SH]NCO,0.3364520790376735,0.0003024673572681,2.404255976432202
CNC(=CCNCc1cscc1NC)[SH]=CNCCS,0.4522284329491257,0.0008035503578769,1.2927774872036983
CC=CN=C(N)Oc1c[nH]c(C=CN=N)n1,0.7266520824140655,0.0665896193677396,3.0713994783530616
O=C(S)C(S)=CCC=CNNC=Cc1ccoc1O,0.039182005316638,0.0032194920571134,1.0612536149291154
NN1Nc2c([nH]c3p[nH]c(O)c23)S1,0.2614903380313118,0.0023048781940406,1.5971108516323844
Nc1nc2c([nH]c3[nH]c(O)cc32)s1,0.213403808150479,1.4799032022378937e-05,0.564166721163592
C=NSC=CC(C)(C=NCC=CCC=O)OSCCC,0.5481845006775545,0.0002696892672548,1.4176493485055195
COC=CCCCCC1OC2C=COC(CCOON)C21,1.844191689168536,0.017759926704597,6.496500049419165
C#CCCC(OCN)=C(C=CC(C)NC=C)CON,0.4006795287933045,0.0026929791537663,1.1393879807907918
Nc1[nH]ccc1COCC(O)=c1ocnc1=CS,1.606937768570627,0.0146577641954623,3.5478072544677683
Nc1cc2c([nH]1)c1c(n2N)ON(O)O1,1.066330051538824,0.029268654293248,3.347959610730573
C#CCNCC1=CC2([SH]C=C)NCC=CC12,-10000.0,-10000.0,10000.0
CC=C=[SH]NC1C=CC=C1NCCOOCCCOO,0.5122868960108928,0.0104526457296571,3.4702451161835595
C=NC1OC1=CC(O)C(N)=NC=C1NNCS1,0.0120729553827767,0.0005660276440951,0.40707549364507467
C=NC=CCCc1cc(O)n2c(O)c(O)oc12,0.2060890053645594,0.0012641791290186,0.6397962741863176
N#CSN=CC=Cc1nnccc1NC(C=O)C=NN,0.3328262664147061,0.0030505252670601,0.9889365618940853
CNOCC=CCCN=CC1(C=O)COCC(OO)O1,0.0359980640912205,0.0002535262082237,0.43319426909554787
CC=C1NON=C(C)OC1ON=CC[SH]=CCC,0.1871348015212846,0.0009321691139537,1.6075893828765722
C=CNC=CNC=Cc1ccc2n1C(N)[SH]C2,-10000.0,-10000.0,10000.0
CC=CNC=CCC=C=CC=C1N=CC=[SH]1N,-10000.0,-10000.0,10000.0
NCNC=NC=CC=CC(O)NC=CNC(O)=C=O,0.1746726522180424,0.0052491894009206,1.676939530064514
C=COC1CCCOC2OC(N=CO)C2(C=O)C1,0.159643516948051,0.003060887886983,0.8823852683985315
c1coc(-c2nccs2)c1,1.8523963083202493,0.7397761499186912,4.93969441618969
CCSCNCCNON=c1[nH][nH]cc1OCSOO,-10000.0,-10000.0,10000.0
C=CC1=C(C=CCC=CC(N)=CNCN=O)O1,0.5089993798921267,0.0104146953914432,3.016452628868842
C=Nc1cc2c([nH]c3sc(=O)sc32)o1,0.8507240424321818,4.381349184051607e-05,1.9504717338635904
C#CN=C(N)C=CC=NCCc1nccn1CNC=C,0.0181696053965891,0.0001537454657857,1.2007044656730335
COc1cc2c3c([nH]c2[nH]1)SNC=N3,0.4159875472279204,0.0007139104245252,2.1275993592780984
Cc1nc2c([nH]c3c[nH]c(O)c32)s1,0.9133833041726952,0.0006360349743929,2.2611718431327787
O=COSCc1[nH]ccc1S,0.0606609054387559,0.0024056514577802,0.28281686698320063
O=Nc1cc2c3c(n(CS)c2[nH]1)CPP3,0.7333521375004757,0.0004663875444069,2.998440582430546
C=NNCCC=C(NCOC=CO)c1csc(=O)s1,0.2539092190475678,0.0042958547408338,0.8087488058497714
C=CSC(COOC[SH]C=C=CCCOOC)OONO,-10000.0,-10000.0,10000.0
C#CC=NC=CC=NC(O)=CC(N)=CC=CNN,1.4001352381297076,1.490330701901698,3.785920277127253
CNN1N=C(N2c3[nH]c(=O)sc32)CO1,0.4871418342689625,0.000701432131232,3.173224883339153
C=CC(NCOSC=CC)[SH](=C)=CONN=C,0.646772953953243,0.0351096766245531,1.3930335858185612
COC=CN=Cc1c(N)ccn(C(N)=S)c1=O,1.000871027814807,1.2153802413792055e-05,2.0094549829368233
C=COc1csn(C)c1=NNc1cc2sncc2o1,0.5853159676722326,0.0037149925762157,1.1775784005550105
NOC(=O)Sc1cc2cc(N)[nH]c2[nH]1,0.4054384997923259,0.0824407383877376,1.0775293077796233
N#CC1CC=C(CCN=C=C2C=CCSC2N)O1,0.6906455929131123,0.0171674898705991,2.0114657170779275
CC(O)c1ncncc1C(S)C(=S)N[SH]=O,0.2836306548314042,0.0015046158714666,0.6249184557620716
COC(OCOSOSCC(N)NCCN)C(=O)C=CN,0.0461817188797728,0.0071636836920451,1.321602949473531
O=c1[nH]cncc1OC(=S)C=Cc1cnoc1,0.3135357564514254,0.0013163226362892,1.2805034546492218
OC=CC=C=NC=CN=CN=CCC=Cn1cccn1,0.0611381412233003,0.0013052817188588,1.1990905486409171
C=C(N)Cc1cc2[nH]c(=O)[nH]c2s1,0.9045803330676891,0.0007824828289724,2.4049418777594114
C=COCc1cc2ocnc2o1,1.0282661700798768,0.0197181433605395,3.2381514437721046
C=NSC=CC=CNC1=CC=C1NC=CC=NN=S,0.1096101646175348,0.0084172570359951,2.8645293458441525
C#CN[SH](#COON1OCCN1COCN=C)SS,0.2033896929369469,0.0006409125408546,2.8223804880322336
Nc1c[nH]c(=O)n1CCC=Cc1csnc1OS,0.0214925285896383,0.0007267164461214,1.3857490213727381
C#CC=NOc1ccc(C=Cc2nccs2)[nH]1,0.7294293043291877,0.3755925144126547,2.091497876411924
COc1nsc(O)c1SC1C(NCN)SN(N)C1C,0.012572898229739,5.1623877486040986e-05,0.30557808675760734
COc1coc2c1=C(C(C)NC=CNN)CNN=2,0.674447505540616,0.0014583267138084,2.0386512783037505
C=CC=CC1=Nc2[nH]c(N)cc2[SH]1C,0.1691435330822486,0.0001421461321349,1.8090160981226002
CCOc1cc2oc(C=CNC=CC=COC)nc2o1,1.438422735441689,2.389373206712624,3.2316987415059972
C=CCC(N)Oc1nscc1Nc1oc(=O)sc1C,0.4418955182696611,0.0027620321445299,1.444067001623391
C=CCOC(=S)CC#CCN=CNON1SN=CC1N,0.2978671907143968,0.0001867575558682,0.6954620480030721
C=[SH]c1cc[nH]c1C=Cc1ccc[nH]1,0.2799949969282005,0.0303363873100423,1.515091119300921
C=[SH]c1c(NN)c2sc1cc2C=CNCC=N,0.1703236193076617,0.0120175431592693,2.716555946308162
CC(C=C=O)NCN=C(CO)CC=NCCC=COS,0.0469863691758436,0.0025331690040923,0.1000133563466215
OCC=Cc1cc2ocnc2s1,1.8963763502131876,0.7957459439613668,5.001398933229711
Nc1nc2c3c([nH]c2[nH]1)N(N)CO3,0.9189587918626968,0.0013635973528876,3.3746587461081843
CC1=CNC(C=CC(=O)OO)ON2C=COC12,0.2293396947546258,0.0249232614113635,0.5114580709416149
CN=c1ncc(N)cc(=O)cc[nH]cc1C=O,0.2144626205314588,0.0006690220565937,1.199871289801606
NNCNc1nc2c([nH]c3c[nH]cc32)s1,0.3642664606105255,0.001470567854921,0.7557006303164039
CC(=CN)Nc1cc2c(N)nc1n2N=CCC=O,0.8884867942698724,0.0022591800780991,2.91929988087722
SNOc1ccnc2cnncc12,0.3578350454603072,2.5359552384095356e-05,0.7349138912867872
C=[SH]C=C1NCOc2c1sn1cc(N)nc21,0.101756936342972,0.0028927460529281,1.7443216495071026
NSN1C2=NC(N)=CN(CS)C1c1coc2c1,0.7741247527657984,0.0287843475438399,3.894886331993242
O=c1[nH]cncc1CCNS,0.2413199372335386,0.0104315640846274,0.8134830012911252
O=c1[nH]c2sc3c(ccn3CS)c2[nH]1,0.12132985837885,2.7642058198283223e-05,0.29535404267432586
C=C(Nc1nccs1)C(=O)C=CCc1cccs1,0.4951815982096201,0.0324474458971661,1.4123712670732376
CNCN=COC1C=NN(CCNN)C2CN(C1)N2,0.3298112431476556,0.0126484737769187,0.9285833386209632
C=NCOC=CNCCONOOC#[SH](NC#N)SS,-10000.0,-10000.0,10000.0
C=[SH]CNNC(CC)OCOOCC=C=[SH]NC,-10000.0,-10000.0,10000.0
O=CC=C=C(CC=CC=CC1COC1)CN=COO,0.811914594151975,0.0003095811917442,2.2120598102580975
C=NC=NC1Nc2sc3[nH]c(=O)sc3c21,0.0455845714722564,0.0005284658889107,0.8365423701277942
CC(C=O)c1nscc1NC=Cc1nscc1CN=S,0.6282195845964174,0.0070185372215069,3.6655923290612136
C=C1CC=CC2C=NN=CC(=CCC1)NC=N2,0.6427753190693384,0.0118503673310675,1.7409073880304369
Nc1cocnc1=O,0.8671948573865649,0.0002605333672739,2.8083500827832264
NOCCC=CCCN=CC1(C=O)COCC(OO)O1,0.0556030294321132,0.0010101421459207,0.40031817231537153
N#CCONC=CCCCN1CO1,0.7039751640969563,0.0179959062132862,2.5140107522987583
CCC(O)C=CNCC1CC=CN1CNNC=C=COO,0.7296441191905483,0.0063880216326971,2.8825849722340395
C=C(C=CC=COC=NC(O)=CC)N=C=NNC,1.2331494385172328,0.044327664923004,2.783245109928257
Nc1cc2c([nH]1)NC1=S(C2)C(=O)S1,0.0018733609374901,8.882474278391299e-05,1.4532810184698304
CCC=CC=CC=Cc1nc2[nH]c(N)cc2o1,1.6793188016571403,1.9649331739010936,3.432972681994134
NC(=CSc1ccc(N)[nH]1)OC(=O)C=O,-10000.0,-10000.0,10000.0
C=CC=Cc1cc2[nH]c(NNC)nc2[nH]1,1.823005314253543,1.6259986173066596,4.3320449622844635
C=COCc1cc2sccc2o1,1.2302188470224849,0.0279391625024613,3.6237738913609645
CCC1SC=CCSOCNCCS1,0.6636535980002973,0.0039719439005994,2.143269844071644
N=CC=CCC(C=CNC=C(N)C=NC=O)=CO,1.5134393224890987,0.0650794513265689,3.3289423274949574
C=CCOOOC(CN)OOCN=CC=NNC[SH]NCC,-10000.0,-10000.0,10000.0
C=[SH]ON=CNC=CC=COOc1c[nH]cn1,0.8466260696273937,0.0001282815735328,3.6070096319494187
CNC=COOC=CC12CC=CNCOC=CC1COC2,0.5638488154509758,0.0018879722046746,2.1943745634734997
CONc1c[nH]c(O)c1NCCCNCC=NCC=O,0.0105917762479696,0.0003278193912396,2.0940892461501637
C=CNCC=CC=CC1Cc2[nH]cc(N)c2N1,0.1842512186030873,0.004296997532396,0.39317259871329857
Nc1nsc(=Nc2nc(=O)n3cccc3o2)s1,0.6662898228082237,0.2820496503530767,1.412560207900694
CCC=CCCN=C[SH](CC1ONNC1N)ON=N,0.1256774346554759,0.000315762521497,2.5145544470613883
CNc1nc2[nH]c3[nH]c(=O)sc3c2o1,0.2909400774056201,4.9171873418437344e-06,1.0231679356275918
C=CSC(O)N(N)C=CNc1conc(C)c1=O,0.3611743347596015,0.0099765971451504,1.483003815008337
C=COC=CC=C=Cc1nc2oc(OCC)nc2o1,1.1426459180662571,0.0012511699892215,2.860804934049702
CCC=NC=C(N)NC(=O)OCC(C=NC)CSC,1.5771263788540757,0.0124603419014779,4.060893514052948
N=COCC(=O)On1sc2cc(OO)oc2c1=N,0.3261498455086928,7.34529758235892e-05,0.9968001838430083
Nc1snc2c(N(N)CN=S)c(P)[nH]c12,0.4947249464575323,0.0003265998522177,3.4195842157390137
NNC(N)=Cc1cc2sc(=O)[nH]c2[nH]1,0.7413213483487668,1.0746178175474676e-05,1.9197601785766163
Nc1cc2c(C=CO)c(N=[SH])[nH]c2s1,-10000.0,-10000.0,10000.0
Cn1cnc(=O)c(CSCOc2cccn2C=O)c1,0.6547392464669399,0.0155219508135551,1.6719364530512721
Nc1nc2c(s1)N=C=C2Nn1ccc(N)c1N,-10000.0,-10000.0,10000.0
O=c1[nH]c2c(s1)N2CCOn1nc[nH]1,0.9741433250653028,0.0023626957217017,3.3629562020997312
NN=CC(N)C=Cc1c(N)n2cc1c(=O)s2,0.5272376697502182,0.0010014097454614,3.3961137417021625
CNc1c(OC=O)[nH]c2cc(N)[nH]c12,1.018795895707719,0.3605206355405936,2.641703491768169
O=COCOc1ccc(Oc2ccco2)ns[nH]c1,0.4278467942186919,0.0131395896125648,1.1469302469637603
C=COC=CC=C=Cc1nc2oc(CCC)nc2o1,0.9930209311875076,0.0006008148033466,2.5180193985547454
Nc1ncsc1CSC=CN=CCCc1nc[nH]c1N,0.4428216315954407,0.0088784707419206,0.9538265708417544
N=C(N)Nc1cocc1C=O,0.5088650300715436,0.0419550754818849,1.057099001046085
C=NNCCC=C(NCOC=CC)c1csc(=O)s1,0.7873719097008065,0.0167551687629966,1.8604041488932188
C=CN=CCc1csn2cc(NC(=O)OO)cc12,0.4465715705701853,2.7204927170318683e-05,0.9159990163859882
O=NCSn1sc2cc(C=Cc3cccn3O)cn21,0.2440926334887569,0.0010379170511384,2.5750632290577244
Cc1csnc1NNNc1cccn(C(N)=S)c1=O,0.8799358534527881,0.0159548426383224,2.0419422249362027
NC=C=CNPCC1CC2C=C(O)C1C2=C=CO,0.5727423831112461,0.0148088913308993,2.4228444273629686
Cc1nc(=O)c(COCc2ncsc2N)c(N)o1,0.1659129029546573,0.0068993539021517,0.45184139191272343
CN=NC=CC(C=c1sccc1=CCN)(NC)ON,0.9386459261658108,0.0586303401668847,2.3258449050191867
NC(=CS)Nc1cc2[nH]c(=O)[nH]c2s1,0.7773225651117084,0.0028181586019517,1.9190233599967348
CNC=Cc1nc2oc(N=CC=C=COC)nc2o1,1.3923853571597526,0.8637395925409135,3.0234365048913903
CNc1sc(=O)[nH]c1S,0.6098536502760461,0.0020397223243198,1.852172630431995
NC=NN=c1ccccc(C=O)cnc(N)onno1,0.114311439489338,0.0031561788310925,1.106957130845935
NC=NN=CN(N=S=O)SO,1.5936541782581255,0.454034208177889,3.2823492703394175
C=C1CCC(C=CN=NO)OCCC2OC=CCC12,1.2518209846003143,0.000484440439586,3.39779228027399
CC(=CCNc1cc(NN=O)cs1)c1ccncn1,0.9017830429994144,0.001792298327189,1.8700070551034542
O=c1s[nH]c2cc3c(o2)c(c1=CS)=C3,0.3292184295471764,0.0010929912559367,3.3598580296157827
CC=CC=CCC(N)(NNC)C(C=O)C(N)=O,0.022393217802749,0.0008229007562304,1.291730977611277
CC(=NN)NNCCc1c[nH]c2sc(N)nc12,0.0122924305854517,0.0013311674726535,0.0372355358392883
C=COCc1cc(=O)cco1,0.4490869314770394,0.00027286281376,1.320050536312904
NCC=CC=CC=Nc1cc2[nH]ccc2[nH]1,1.7814937778110231,2.1248794425603883,3.7612400611143864
Nc1nc2c([nH]c3sc(=O)[nH]c32)s1,0.2133858892159015,6.263389347813686e-06,0.65564962224204
O=C(NCC=Cc1cnco1)c1c(CS)noc1O,1.340352685329817,0.0532403054278243,3.7752559157604715
NC(=Cc1csc(NOC(=O)C=O)c1N)N=O,0.6933739199442674,0.001260532442915,3.1592278367425912
CC(c1cscn1)c1ncnc2c(=O)ncoc12,0.3981182720697069,0.002765964043416,0.9312346781177541
COC#CN[SH]=c1ncsn2cnc(=O)cc12,0.3179935728070607,0.0005481395685307,3.27287066526546
O=c1[nH]c(N=CC=CNCSNC=CCS)co1,0.7502456666387993,0.0022889733854889,1.6253041175724565
C=C(C=O)NN=CC=C(N)n1cncc1N=CC,0.7812009718558137,0.1094416315103232,2.396848222096508
C=CCNc1coc(C=C)c1,1.7108916981379343,0.1566379532703762,4.653576652500838
ON=CSc1cc2nccn2s1,0.7930343179442989,0.0014090725833652,1.8718461247499003
C=C=NNN1SC1=COC=CSCC=COCSN=CC,0.5234057517066826,0.0004132485873316,3.6251497724546904
COc1cc2c([nH]1)[nH]c1sc(N)nc12,0.2109001797637342,2.233302964628549e-05,0.5599042070071412
CN(Oc1cn(N)c2scnc12)C(N)=CNCO,0.0275587946430411,0.0049228123624466,0.790595871940992
C=Cc1cc(N2CCC=C2C2=CCC=N2)co1,0.7935183662118934,0.060034615986218,1.6465745635794455
NCNC=Cn1ccc(N)c1SN=C(N)NCON=O,0.0106919787285379,0.0009767504707118,2.094258652337749
N=CSC1=C(C=CNc2c[nH]c(=O)s2)N1,1.403560742812062,0.6759503292296235,2.854211135173339
CCC=CC=CN(C=Cc1ncn[nH]1)NNC#N,1.5713900332946025,1.72843557109654,4.057381149218062
C=C=C(C=CNC=O)NC(C=CC#CO)=COC,1.166143178963858,0.0114581010412001,2.687105430223129
CCn1cc(O)cc1C=C=C(C)NNC=CCNCS,1.426514019815492,0.0435131844637262,3.798801138836966
CSCN(N=c1[nH][nH]cc1OCSCOO)NN,0.6925893857295802,0.0080876761121462,1.565657932236517
NOC=C(C=NNC=NOCc1ccnnc1C=O)ON,0.0432863941539827,0.0121432959916039,1.7775696394483709
NCNC1=[SH]Sc2c1[nH]c1sc(N)nc21,0.6227369546530486,0.025511075606378,2.2586715873280103
C=CC(C)=NOC=NCC(S)=CC1(C)CCN1,0.214577792026402,0.0515697507150367,0.7490475422067807
C=S1C=CCC=CC2NC3(N)CC(=C13)C2N,0.4724001678197376,0.0209878105871408,2.42460474409103
Nn1c(CNC=CNCO)nc2cc(O)[nH]c21,0.4556987172898745,0.001278887148466,2.175374203038255
C#CC(C)=NOC=NCC(S)=CC1(C)CCN1,0.4224657961599307,0.043115878922648,1.2305716092761392
C=C(C(N)=C(S)NSC=CC=O)c1ncns1,0.9239213167394924,0.0507287305193599,2.110099697563489
C=NSC1CNC=C(C)OON=NC=CSC=NCO1,-10000.0,-10000.0,10000.0
Nc1cc2c3c([nH]c2s1)OC(O)=[SH]3,0.1083926126526204,0.0002536829957329,2.544344806226423
C=NCC=Cc1cncnc1NC,0.9505521997404318,0.1896054797155954,2.9860772336762382
C#CN[SH](#COONOCCNC=COCN=C)SS,0.2908703721259319,0.0022912569825314,2.8948755675256646
CCNOC=C(O)C=Cc1cc(N)c(O)[nH]1,1.7993171868284583,0.9135775377170134,4.242964452613112
CSONCC=NN=c1[nH][nH]cc1C1SC1N,1.033661150145451,0.0214771701165195,2.738016062195973
N=C1CCC(CN)NCCC=C(N)c2nccn2C1,0.6191898825591582,0.0108238257160754,1.7651536597207484
c1cn2ccc3c2ccn3s1,0.5841007486151093,0.0048271646741173,1.4446057534036476
NC=C1NNCCNC(N)=C1C#COOSNn1os1,0.3225610762157952,0.0472614400074037,3.172552579591401
N=CSN=C=COSC#CN=O,-10000.0,-10000.0,10000.0
NCCSC#COCc1cn2cc1c(N)ccc(N)o2,0.4675016235297007,0.0272964855396387,1.6345565629494705
CNc1cc2c([nH]c3c(S)[nH]cc32)s1,0.4015862754075061,0.0046518374775603,0.8565679092612134
C=C(N)C=CNC=CNC=C(O)NC(O)=C=O,0.2152177042881657,0.0726701974605427,1.8886783237523532
NC(C=O)Cc1ccc(C=Cc2nccs2)[nH]1,0.2753285706277983,0.0133732203010893,1.4620226745427212
CC(CC=COC=CC=COC=O)CC=C(O)C=O,0.1833778743500933,4.182872872079792e-05,0.5721615236209621
NC(=CCSC(O)=CC=S)n1c(N)csc1=O,0.3454659003971152,4.163802225254873e-05,1.9741902829186808
C1=Nn2occ3[nH]nccc-3cc2[SH]=C1,1.427816379554817,0.2407283485482532,3.8076513008385255
C=C(NN)C(=CNCOO)Nc1cc(=O)cno1,0.1789380786603382,0.0002339210207822,0.8104455456218375
C=COC=CC(CC)(ONN)ONC[SH]=C=NC,0.6087671251247038,0.0029086244042316,2.488800644136024
C=CC=CC=Cc1nc2oc(N=CC=C)nc2o1,1.517489342308843,2.0026563401358506,3.2141344337486877
N=[SH]CCNC1COC[SH]2N=C1C(=N)O2,0.4441088446493235,0.0048205927611911,2.876257950059627
C=C=NC1=C2NNN3C=CC1=CCCNC=C23,0.3902487656714036,0.003313765317969,3.3533847745566785
C=C(N)Oc1ccccc1NNc1sc(=O)sc1N,0.1815387129488836,0.0007065601178423,0.6922852713572036
C=CC(=O)N=Cc1ncc(C=O)c(NC=O)n1,0.3153712615865378,0.0001318212332503,1.8316593394686511
CNC=CNC(S)Oc1ccccc1C(C)N=CONN,0.3131698378703054,0.0118186822375489,1.4524886697252213
CNC=CCC1=NOOCCC2OC=C3CC2C3CC1,0.2595160302541229,0.0004278181001385,3.2317959673038676
NC(O)=CC12CC3C=CCCC3(C=CN1)C2,1.031106872458731,0.0019752319039992,3.8851192849364216
Nc1cnc(C=CC=CC=CN=Cc2nccs2)s1,1.3295538666982534,1.6050556811291534,3.199804619000521
C=CCOC(=C)OC#CCN=CNON1SN=CC1N,0.4089274297044452,0.0096978642990154,1.6181109634487356
CN=NNC=CN=c1[nH]c(N)c(CO)[nH]1,1.07967279725584,0.1325365474521222,2.241333586337704
N=C=C(O)SC=CNC1Nn2c1cc1sccc12,0.5633320790625609,0.0040651632554264,1.5999186453203467
CCC(C=COOC)(ONN)ONC1[SH]=CC1C,0.639661703397961,0.0133496609230759,2.2835366048518138
CC=NC(O)O[SH]NCOC(O)COOCSN=CCC,-10000.0,-10000.0,10000.0
C=CC=Nc1nc2oc(C=CC=COC=C)nc2o1,1.4843767229459413,1.9669624288756848,3.2334630861846443
C=C1N=NC(OC=C2SC(=O)SC2=NO)=N1,0.940887754272354,0.2890443197357316,2.5270861731116314
CSNCC(C(O)=CCN(C)OCNNN)=C1NO1,1.5406565148841893,0.0200838459127955,4.556125688538818
C=C(S)c1c(C=O)nc2cocc2o[nH]c1O,0.7932315732224102,0.0425096949970897,2.612831816451868
Nc1cc2[nH]c3c(O)c[nH]c3c2[nH]1,0.8080041904562436,0.0022032954589794,2.4656924019545574
O=CNSc1cccc(=O)o1,1.4128124137254132,0.0701314699383824,3.412397297143853
C=COC=CC=Cc1nc2oc(N=CN=C)nc2o1,1.4562450303841017,1.513172354353023,3.284627358285239
CN1C=Nc2cccc1c2OCNc1sc(N)nc1N,-10000.0,-10000.0,10000.0
CCCNOC(CC)CNONC=C1OOC[SH]1CC,0.0276254332483776,0.0008319562498418,0.47019272132556306
C=C(NC)Sc1nc2[nH]c(=O)sc2[nH]1,0.3548986312648359,0.006743351542813,1.3126367264281016
C=CNC1=NC(NCCC=NCS)[SH]1(=C)S,0.5715948541947957,0.0001566276361052,2.0597735932328143
C=[SH]C=C(C(=C)N)c1ncccn[nH]o1,0.1183767444366592,0.0003561139997526,2.0035860955344567
C=Nc1cncnc1C=COC(=O)C=N[SH]=NN,0.2652107254328664,0.0222126576654401,2.440336845922829
NC1=[SH]N(c2sc(=O)[nH]c2S)N=C1,0.5081278446609248,0.0117225225656804,2.4411064631935364
Nc1cc2c([nH]1)oc1[nH]c(=O)sc12,0.4433343079446046,8.177498087803609e-06,1.5691541893127066
NC1=C=CSN=CNN(c2c[nH]c(O)c2)S1,0.3339432685960126,0.0155644471243627,1.138282069209521
C=CNN=CCNCCc1c[nH]c2nc[nH]c12,1.2547339474543735,0.1009671778216908,3.937472528786194
Cc1c(NO)cn(OCC2=CNSC2)c1OCCCN,0.6056473245062954,0.0017331113292749,1.5749677972713698
CNC=CCC1=NOOC2CC3OC=CCC3C2CC1,0.4828588653394288,0.0520036834383166,1.7121814982572603
Oc1ncoc1C1=CC=NC1,2.1764772762243747,0.0035494951105743,5.265185840434183
Cc1ncc(CC[SH]=C=CCOSCNNOO)n1C,0.5554168388350855,0.0001216012294838,1.5080235168098353
c1coc(CC2=NCO2)c1,1.3241208235169966,0.010592601574419,4.802076908459904
